id,label,username,name,type,tweet_count,in_degree,out_degree,weighted_in_degree,weighted_out_degree,years,score
tweet:987371407637139456,tweet:987371407637139456,,,tweet,0,1,0,1,0,,1
tweet:987345189508472837,tweet:987345189508472837,,,tweet,0,1,0,1,0,,1
tweet:987334762716192770,tweet:987334762716192770,,,tweet,0,1,0,1,0,,1
tweet:987333034893611009,tweet:987333034893611009,,,tweet,0,1,0,1,0,,1
tweet:987323662511542272,tweet:987323662511542272,,,tweet,0,1,0,1,0,,1
tweet:987317938653941763,tweet:987317938653941763,,,tweet,0,1,0,1,0,,1
tweet:987277996473114624,tweet:987277996473114624,,,tweet,0,1,0,1,0,,1
tweet:987291644386054145,tweet:987291644386054145,,,tweet,0,1,0,1,0,,1
tweet:987290362845724675,tweet:987290362845724675,,,tweet,0,1,0,1,0,,1
tweet:983832101077254144,tweet:983832101077254144,,,tweet,0,1,0,1,0,,1
tweet:984937908623822848,tweet:984937908623822848,,,tweet,0,1,0,1,0,,1
tweet:987091241455276032,tweet:987091241455276032,,,tweet,0,1,0,1,0,,1
tweet:987091621421383680,tweet:987091621421383680,,,tweet,0,1,0,1,0,,1
tweet:987091194374246400,tweet:987091194374246400,,,tweet,0,1,0,1,0,,1
tweet:987090911392825344,tweet:987090911392825344,,,tweet,0,1,0,1,0,,1
tweet:987087862586802176,tweet:987087862586802176,,,tweet,0,1,0,1,0,,1
tweet:987088772461408261,tweet:987088772461408261,,,tweet,0,1,0,1,0,,1
tweet:987088065779896320,tweet:987088065779896320,,,tweet,0,1,0,1,0,,1
tweet:987084012484284417,tweet:987084012484284417,,,tweet,0,1,0,1,0,,1
tweet:987083744929599488,tweet:987083744929599488,,,tweet,0,1,0,1,0,,1
tweet:987011410898059264,tweet:987011410898059264,,,tweet,0,1,0,1,0,,1
tweet:987075858522365953,tweet:987075858522365953,,,tweet,0,1,0,1,0,,1
tweet:987005214568968192,tweet:987005214568968192,,,tweet,0,1,0,1,0,,1
tweet:987012896977752064,tweet:987012896977752064,,,tweet,0,1,0,1,0,,1
tweet:987012623827984384,tweet:987012623827984384,,,tweet,0,1,0,1,0,,1
tweet:987008097410482178,tweet:987008097410482178,,,tweet,0,1,0,1,0,,1
tweet:987006914302234625,tweet:987006914302234625,,,tweet,0,1,0,1,0,,1
tweet:986933776981819392,tweet:986933776981819392,,,tweet,0,1,0,1,0,,1
tweet:986975947978104837,tweet:986975947978104837,,,tweet,0,1,0,1,0,,1
tweet:986950689384476672,tweet:986950689384476672,,,tweet,0,1,0,1,0,,1
tweet:986928670072885248,tweet:986928670072885248,,,tweet,0,1,0,1,0,,1
294289246,294289246,,,derived,0,1,0,1,0,,1
tweet:986923216655527937,tweet:986923216655527937,,,tweet,0,1,0,1,0,,1
tweet:986873728121401345,tweet:986873728121401345,,,tweet,0,1,0,1,0,,1
tweet:986713447797874688,tweet:986713447797874688,,,tweet,0,1,0,1,0,,1
tweet:986712615626985473,tweet:986712615626985473,,,tweet,0,1,0,1,0,,1
tweet:986666391498616832,tweet:986666391498616832,,,tweet,0,1,0,1,0,,1
tweet:986702812435402752,tweet:986702812435402752,,,tweet,0,1,0,1,0,,1
tweet:986695583103668225,tweet:986695583103668225,,,tweet,0,1,0,1,0,,1
tweet:986680165882318848,tweet:986680165882318848,,,tweet,0,1,0,1,0,,1
tweet:986674793792581638,tweet:986674793792581638,,,tweet,0,1,0,1,0,,1
tweet:986647372120944641,tweet:986647372120944641,,,tweet,0,1,0,1,0,,1
tweet:986665221497544704,tweet:986665221497544704,,,tweet,0,1,0,1,0,,1
tweet:986661123083599872,tweet:986661123083599872,,,tweet,0,1,0,1,0,,1
tweet:986627662776012800,tweet:986627662776012800,,,tweet,0,1,0,1,0,,1
tweet:986636544621600768,tweet:986636544621600768,,,tweet,0,1,0,1,0,,1
tweet:986643564988977153,tweet:986643564988977153,,,tweet,0,1,0,1,0,,1
tweet:986641011748294658,tweet:986641011748294658,,,tweet,0,1,0,1,0,,1
tweet:986634183421382656,tweet:986634183421382656,,,tweet,0,1,0,1,0,,1
tweet:986633680050376704,tweet:986633680050376704,,,tweet,0,1,0,1,0,,1
tweet:986633144299347968,tweet:986633144299347968,,,tweet,0,1,0,1,0,,1
tweet:986631099613896704,tweet:986631099613896704,,,tweet,0,1,0,1,0,,1
tweet:986630469528752128,tweet:986630469528752128,,,tweet,0,1,0,1,0,,1
tweet:986628793552003072,tweet:986628793552003072,,,tweet,0,1,0,1,0,,1
tweet:986626822057201664,tweet:986626822057201664,,,tweet,0,1,0,1,0,,1
tweet:986610304002985989,tweet:986610304002985989,,,tweet,0,1,0,1,0,,1
tweet:986533796681015297,tweet:986533796681015297,,,tweet,0,1,0,1,0,,1
tweet:986561039922814977,tweet:986561039922814977,,,tweet,0,1,0,1,0,,1
tweet:986557646839959553,tweet:986557646839959553,,,tweet,0,1,0,1,0,,1
tweet:986356386442502147,tweet:986356386442502147,,,tweet,0,1,0,1,0,,1
tweet:986533790670643200,tweet:986533790670643200,,,tweet,0,1,0,1,0,,1
tweet:986493215049244672,tweet:986493215049244672,,,tweet,0,1,0,1,0,,1
tweet:986346417110290434,tweet:986346417110290434,,,tweet,0,1,0,1,0,,1
tweet:986356526649630723,tweet:986356526649630723,,,tweet,0,1,0,1,0,,1
tweet:986355639210438657,tweet:986355639210438657,,,tweet,0,1,0,1,0,,1
tweet:986353591911895040,tweet:986353591911895040,,,tweet,0,1,0,1,0,,1
tweet:986346676284743681,tweet:986346676284743681,,,tweet,0,1,0,1,0,,1
tweet:986348678536421376,tweet:986348678536421376,,,tweet,0,1,0,1,0,,1
tweet:986346948625084422,tweet:986346948625084422,,,tweet,0,1,0,1,0,,1
tweet:986346486026907648,tweet:986346486026907648,,,tweet,0,1,0,1,0,,1
tweet:986345103932444672,tweet:986345103932444672,,,tweet,0,1,0,1,0,,1
tweet:986334034409254912,tweet:986334034409254912,,,tweet,0,1,0,1,0,,1
tweet:986323416436363264,tweet:986323416436363264,,,tweet,0,1,0,1,0,,1
tweet:986257974359404545,tweet:986257974359404545,,,tweet,0,1,0,1,0,,1
tweet:986166380000096256,tweet:986166380000096256,,,tweet,0,1,0,1,0,,1
tweet:986164616307802117,tweet:986164616307802117,,,tweet,0,1,0,1,0,,1
tweet:985912945229123584,tweet:985912945229123584,,,tweet,0,1,0,1,0,,1
tweet:985466946400464897,tweet:985466946400464897,,,tweet,0,1,0,1,0,,1
tweet:985544357691478017,tweet:985544357691478017,,,tweet,0,1,0,1,0,,1
tweet:985543587319439360,tweet:985543587319439360,,,tweet,0,1,0,1,0,,1
tweet:985542748735463426,tweet:985542748735463426,,,tweet,0,1,0,1,0,,1
tweet:985542369834688512,tweet:985542369834688512,,,tweet,0,1,0,1,0,,1
tweet:985541734254903298,tweet:985541734254903298,,,tweet,0,1,0,1,0,,1
tweet:985538371454996480,tweet:985538371454996480,,,tweet,0,1,0,1,0,,1
tweet:985537901848035328,tweet:985537901848035328,,,tweet,0,1,0,1,0,,1
tweet:980926571665068033,tweet:980926571665068033,,,tweet,0,1,0,1,0,,1
tweet:984935751942066179,tweet:984935751942066179,,,tweet,0,1,0,1,0,,1
tweet:980861458081828869,tweet:980861458081828869,,,tweet,0,1,0,1,0,,1
tweet:980536678677966849,tweet:980536678677966849,,,tweet,0,1,0,1,0,,1
tweet:984492001130360832,tweet:984492001130360832,,,tweet,0,1,0,1,0,,1
tweet:984748735350616064,tweet:984748735350616064,,,tweet,0,1,0,1,0,,1
tweet:984740435515072512,tweet:984740435515072512,,,tweet,0,1,0,1,0,,1
tweet:984737771070902272,tweet:984737771070902272,,,tweet,0,1,0,1,0,,1
tweet:984738339336130561,tweet:984738339336130561,,,tweet,0,1,0,1,0,,1
tweet:984735702616363008,tweet:984735702616363008,,,tweet,0,1,0,1,0,,1
tweet:984559235244675072,tweet:984559235244675072,,,tweet,0,1,0,1,0,,1
tweet:984551702673219586,tweet:984551702673219586,,,tweet,0,1,0,1,0,,1
tweet:984552944958935041,tweet:984552944958935041,,,tweet,0,1,0,1,0,,1
tweet:984514546055499776,tweet:984514546055499776,,,tweet,0,1,0,1,0,,1
3505062617,3505062617,,,derived,0,1,0,1,0,,1
tweet:983122474748596225,tweet:983122474748596225,,,tweet,0,1,0,1,0,,1
tweet:984387392793726976,tweet:984387392793726976,,,tweet,0,1,0,1,0,,1
tweet:984374676897107969,tweet:984374676897107969,,,tweet,0,1,0,1,0,,1
tweet:984369483241480192,tweet:984369483241480192,,,tweet,0,1,0,1,0,,1
tweet:984360264236748800,tweet:984360264236748800,,,tweet,0,1,0,1,0,,1
tweet:984370167525396480,tweet:984370167525396480,,,tweet,0,1,0,1,0,,1
tweet:984368399575928832,tweet:984368399575928832,,,tweet,0,1,0,1,0,,1
tweet:984366890045853696,tweet:984366890045853696,,,tweet,0,1,0,1,0,,1
tweet:984328295952068608,tweet:984328295952068608,,,tweet,0,1,0,1,0,,1
tweet:983990789385662464,tweet:983990789385662464,,,tweet,0,1,0,1,0,,1
tweet:984168320004952067,tweet:984168320004952067,,,tweet,0,1,0,1,0,,1
tweet:983841758198018048,tweet:983841758198018048,,,tweet,0,1,0,1,0,,1
tweet:983839530464800768,tweet:983839530464800768,,,tweet,0,1,0,1,0,,1
tweet:983835872767422467,tweet:983835872767422467,,,tweet,0,1,0,1,0,,1
tweet:983840411595804673,tweet:983840411595804673,,,tweet,0,1,0,1,0,,1
tweet:981647057684389889,tweet:981647057684389889,,,tweet,0,1,0,1,0,,1
tweet:980966207686922242,tweet:980966207686922242,,,tweet,0,1,0,1,0,,1
tweet:977625340406304768,tweet:977625340406304768,,,tweet,0,1,0,1,0,,1
tweet:981265304767619072,tweet:981265304767619072,,,tweet,0,1,0,1,0,,1
tweet:983831855840538624,tweet:983831855840538624,,,tweet,0,1,0,1,0,,1
tweet:980503057854279680,tweet:980503057854279680,,,tweet,0,1,0,1,0,,1
3212180429,3212180429,,,derived,0,1,0,1,0,,1
tweet:980788050874847233,tweet:980788050874847233,,,tweet,0,1,0,1,0,,1
tweet:983712543494590464,tweet:983712543494590464,,,tweet,0,1,0,1,0,,1
tweet:983684717550690304,tweet:983684717550690304,,,tweet,0,1,0,1,0,,1
tweet:983652327050698752,tweet:983652327050698752,,,tweet,0,1,0,1,0,,1
tweet:983680153820725248,tweet:983680153820725248,,,tweet,0,1,0,1,0,,1
913657424879456256,913657424879456256,,,derived,0,1,0,1,0,,1
tweet:983664850445455360,tweet:983664850445455360,,,tweet,0,1,0,1,0,,1
tweet:983320649354694656,tweet:983320649354694656,,,tweet,0,1,0,1,0,,1
tweet:983254206265077760,tweet:983254206265077760,,,tweet,0,1,0,1,0,,1
tweet:980913814655905792,tweet:980913814655905792,,,tweet,0,1,0,1,0,,1
tweet:981953169533042688,tweet:981953169533042688,,,tweet,0,1,0,1,0,,1
tweet:980906125368414216,tweet:980906125368414216,,,tweet,0,1,0,1,0,,1
tweet:981459399075123201,tweet:981459399075123201,,,tweet,0,1,0,1,0,,1
tweet:981460234068725761,tweet:981460234068725761,,,tweet,0,1,0,1,0,,1
tweet:981455392621330432,tweet:981455392621330432,,,tweet,0,1,0,1,0,,1
tweet:981133674161819648,tweet:981133674161819648,,,tweet,0,1,0,1,0,,1
tweet:981369152161107968,tweet:981369152161107968,,,tweet,0,1,0,1,0,,1
tweet:980212210562682881,tweet:980212210562682881,,,tweet,0,1,0,1,0,,1
tweet:980220346883244033,tweet:980220346883244033,,,tweet,0,1,0,1,0,,1
tweet:981195158225145862,tweet:981195158225145862,,,tweet,0,1,0,1,0,,1
899207533981827072,899207533981827072,,,derived,0,1,0,1,0,,1
tweet:981193096863068161,tweet:981193096863068161,,,tweet,0,1,0,1,0,,1
tweet:981155512325754880,tweet:981155512325754880,,,tweet,0,1,0,1,0,,1
tweet:981144536901701633,tweet:981144536901701633,,,tweet,0,1,0,1,0,,1
tweet:980934931793801217,tweet:980934931793801217,,,tweet,0,1,0,1,0,,1
tweet:980929935249498112,tweet:980929935249498112,,,tweet,0,1,0,1,0,,1
tweet:980907705283104768,tweet:980907705283104768,,,tweet,0,1,0,1,0,,1
tweet:980767213039824896,tweet:980767213039824896,,,tweet,0,1,0,1,0,,1
tweet:980893646764630016,tweet:980893646764630016,,,tweet,0,1,0,1,0,,1
tweet:980893661008457730,tweet:980893661008457730,,,tweet,0,1,0,1,0,,1
tweet:980827490708066304,tweet:980827490708066304,,,tweet,0,1,0,1,0,,1
tweet:980893057913688064,tweet:980893057913688064,,,tweet,0,1,0,1,0,,1
tweet:980892628735746048,tweet:980892628735746048,,,tweet,0,1,0,1,0,,1
tweet:980715343021793280,tweet:980715343021793280,,,tweet,0,1,0,1,0,,1
tweet:980856637387833345,tweet:980856637387833345,,,tweet,0,1,0,1,0,,1
tweet:980446666821074944,tweet:980446666821074944,,,tweet,0,1,0,1,0,,1
tweet:980446996535365633,tweet:980446996535365633,,,tweet,0,1,0,1,0,,1
tweet:980447619603365888,tweet:980447619603365888,,,tweet,0,1,0,1,0,,1
tweet:980757436897296384,tweet:980757436897296384,,,tweet,0,1,0,1,0,,1
tweet:980746709243498497,tweet:980746709243498497,,,tweet,0,1,0,1,0,,1
tweet:980753354400976896,tweet:980753354400976896,,,tweet,0,1,0,1,0,,1
tweet:980752477334237189,tweet:980752477334237189,,,tweet,0,1,0,1,0,,1
tweet:980597199116668928,tweet:980597199116668928,,,tweet,0,1,0,1,0,,1
tweet:980584980173684737,tweet:980584980173684737,,,tweet,0,1,0,1,0,,1
tweet:980539966789844992,tweet:980539966789844992,,,tweet,0,1,0,1,0,,1
tweet:980103502369382400,tweet:980103502369382400,,,tweet,0,1,0,1,0,,1
tweet:980495953269534720,tweet:980495953269534720,,,tweet,0,1,0,1,0,,1
tweet:980530202207047681,tweet:980530202207047681,,,tweet,0,1,0,1,0,,1
tweet:980524576366088193,tweet:980524576366088193,,,tweet,0,1,0,1,0,,1
tweet:980523125233340422,tweet:980523125233340422,,,tweet,0,1,0,1,0,,1
tweet:980502518852710400,tweet:980502518852710400,,,tweet,0,1,0,1,0,,1
tweet:980466211531014150,tweet:980466211531014150,,,tweet,0,1,0,1,0,,1
tweet:977567231491141634,tweet:977567231491141634,,,tweet,0,1,0,1,0,,1
2476186453,2476186453,,,derived,0,1,0,1,0,,1
tweet:980461268833316864,tweet:980461268833316864,,,tweet,0,1,0,1,0,,1
tweet:978258319692521472,tweet:978258319692521472,,,tweet,0,1,0,1,0,,1
tweet:980444031716069377,tweet:980444031716069377,,,tweet,0,1,0,1,0,,1
tweet:978240860084154369,tweet:978240860084154369,,,tweet,0,1,0,1,0,,1
tweet:979013853907333121,tweet:979013853907333121,,,tweet,0,1,0,1,0,,1
tweet:977618022843191296,tweet:977618022843191296,,,tweet,0,1,0,1,0,,1
tweet:977933057012518912,tweet:977933057012518912,,,tweet,0,1,0,1,0,,1
471161584,471161584,,,derived,0,1,0,1,0,,1
tweet:977596463059472385,tweet:977596463059472385,,,tweet,0,1,0,1,0,,1
tweet:978218994783129600,tweet:978218994783129600,,,tweet,0,1,0,1,0,,1
tweet:977828949668573185,tweet:977828949668573185,,,tweet,0,1,0,1,0,,1
878432821135769600,878432821135769600,,,derived,0,1,0,1,0,,1
tweet:978887958026686464,tweet:978887958026686464,,,tweet,0,1,0,1,0,,1
2890881532,2890881532,,,derived,0,1,0,1,0,,1
tweet:978715607758721027,tweet:978715607758721027,,,tweet,0,1,0,1,0,,1
tweet:978248994903138304,tweet:978248994903138304,,,tweet,0,1,0,1,0,,1
tweet:978052369144479749,tweet:978052369144479749,,,tweet,0,1,0,1,0,,1
tweet:978179047074168833,tweet:978179047074168833,,,tweet,0,1,0,1,0,,1
tweet:978052393496666112,tweet:978052393496666112,,,tweet,0,1,0,1,0,,1
tweet:978055933891891201,tweet:978055933891891201,,,tweet,0,1,0,1,0,,1
tweet:978051431860260865,tweet:978051431860260865,,,tweet,0,1,0,1,0,,1
tweet:978028015971196930,tweet:978028015971196930,,,tweet,0,1,0,1,0,,1
tweet:978028660841205761,tweet:978028660841205761,,,tweet,0,1,0,1,0,,1
tweet:977954125894832128,tweet:977954125894832128,,,tweet,0,1,0,1,0,,1
tweet:977886322525396993,tweet:977886322525396993,,,tweet,0,1,0,1,0,,1
tweet:977874156296572928,tweet:977874156296572928,,,tweet,0,1,0,1,0,,1
tweet:977862307169669120,tweet:977862307169669120,,,tweet,0,1,0,1,0,,1
tweet:977844022369816576,tweet:977844022369816576,,,tweet,0,1,0,1,0,,1
tweet:977691162483003392,tweet:977691162483003392,,,tweet,0,1,0,1,0,,1
tweet:977654014023294976,tweet:977654014023294976,,,tweet,0,1,0,1,0,,1
tweet:977633528258154497,tweet:977633528258154497,,,tweet,0,1,0,1,0,,1
tweet:977604364582957056,tweet:977604364582957056,,,tweet,0,1,0,1,0,,1
tweet:977600048249950208,tweet:977600048249950208,,,tweet,0,1,0,1,0,,1
tweet:977586954014547969,tweet:977586954014547969,,,tweet,0,1,0,1,0,,1
tweet:977568167680729088,tweet:977568167680729088,,,tweet,0,1,0,1,0,,1
tweet:977541063706587138,tweet:977541063706587138,,,tweet,0,1,0,1,0,,1
tweet:977529604805144576,tweet:977529604805144576,,,tweet,0,1,0,1,0,,1
tweet:977537632107483138,tweet:977537632107483138,,,tweet,0,1,0,1,0,,1
tweet:977169028677623810,tweet:977169028677623810,,,tweet,0,1,0,1,0,,1
tweet:976964635197956097,tweet:976964635197956097,,,tweet,0,1,0,1,0,,1
930142746752552960,930142746752552960,,,derived,0,1,0,1,0,,1
309318761,309318761,,,derived,0,1,0,1,0,,1
1871805816,1871805816,,,derived,0,1,0,1,0,,1
tweet:976578403439644672,tweet:976578403439644672,,,tweet,0,1,0,1,0,,1
736562893,736562893,,,derived,0,1,0,1,0,,1
tweet:976438517063544832,tweet:976438517063544832,,,tweet,0,1,0,1,0,,1
tweet:976530966457044998,tweet:976530966457044998,,,tweet,0,1,0,1,0,,1
1351341,1351341,,,derived,0,1,0,1,0,,1
tweet:976499727440244737,tweet:976499727440244737,,,tweet,0,1,0,1,0,,1
tweet:976494641565618176,tweet:976494641565618176,,,tweet,0,1,0,1,0,,1
tweet:976493098766422016,tweet:976493098766422016,,,tweet,0,1,0,1,0,,1
tweet:976260297878056961,tweet:976260297878056961,,,tweet,0,1,0,1,0,,1
2862192457,2862192457,,,derived,0,1,0,1,0,,1
300386376,300386376,,,derived,0,1,0,1,0,,1
tweet:976475376405839872,tweet:976475376405839872,,,tweet,0,1,0,1,0,,1
tweet:976407111516213248,tweet:976407111516213248,,,tweet,0,1,0,1,0,,1
tweet:976407811696611329,tweet:976407811696611329,,,tweet,0,1,0,1,0,,1
tweet:976254308244172800,tweet:976254308244172800,,,tweet,0,1,0,1,0,,1
tweet:976221220688617473,tweet:976221220688617473,,,tweet,0,1,0,1,0,,1
tweet:976206245274189824,tweet:976206245274189824,,,tweet,0,1,0,1,0,,1
tweet:976204590612975618,tweet:976204590612975618,,,tweet,0,1,0,1,0,,1
tweet:976131852820996098,tweet:976131852820996098,,,tweet,0,1,0,1,0,,1
81213633,81213633,,,derived,0,1,0,1,0,,1
tweet:975810824500666369,tweet:975810824500666369,,,tweet,0,1,0,1,0,,1
tweet:975999399284396033,tweet:975999399284396033,,,tweet,0,1,0,1,0,,1
276764057,276764057,,,derived,0,1,0,1,0,,1
434732476,434732476,,,derived,0,1,0,1,0,,1
168640916,168640916,,,derived,0,1,0,1,0,,1
tweet:975862804392620032,tweet:975862804392620032,,,tweet,0,1,0,1,0,,1
tweet:975862102907908097,tweet:975862102907908097,,,tweet,0,1,0,1,0,,1
tweet:975407800028364803,tweet:975407800028364803,,,tweet,0,1,0,1,0,,1
tweet:974980453861150721,tweet:974980453861150721,,,tweet,0,1,0,1,0,,1
tweet:974973017490108416,tweet:974973017490108416,,,tweet,0,1,0,1,0,,1
244917644,244917644,,,derived,0,1,0,1,0,,1
792120103,792120103,,,derived,0,1,0,1,0,,1
512913938,512913938,,,derived,0,1,0,1,0,,1
tweet:974668215094824961,tweet:974668215094824961,,,tweet,0,1,0,1,0,,1
4876094577,4876094577,,,derived,0,1,0,1,0,,1
tweet:974566914495270912,tweet:974566914495270912,,,tweet,0,1,0,1,0,,1
tweet:974334364875153409,tweet:974334364875153409,,,tweet,0,1,0,1,0,,1
tweet:974423329569419270,tweet:974423329569419270,,,tweet,0,1,0,1,0,,1
tweet:974338561632858112,tweet:974338561632858112,,,tweet,0,1,0,1,0,,1
tweet:974377473302515713,tweet:974377473302515713,,,tweet,0,1,0,1,0,,1
tweet:974352905183612928,tweet:974352905183612928,,,tweet,0,1,0,1,0,,1
tweet:974317042416447493,tweet:974317042416447493,,,tweet,0,1,0,1,0,,1
tweet:974036330412994560,tweet:974036330412994560,,,tweet,0,1,0,1,0,,1
tweet:973948519177490432,tweet:973948519177490432,,,tweet,0,1,0,1,0,,1
tweet:973870114641760261,tweet:973870114641760261,,,tweet,0,1,0,1,0,,1
tweet:973860265103159296,tweet:973860265103159296,,,tweet,0,1,0,1,0,,1
tweet:973310133970358273,tweet:973310133970358273,,,tweet,0,1,0,1,0,,1
tweet:973278825378406400,tweet:973278825378406400,,,tweet,0,1,0,1,0,,1
2679255968,2679255968,,,derived,0,1,0,1,0,,1
1372470686,1372470686,,,derived,0,1,0,1,0,,1
2207882192,2207882192,,,derived,0,1,0,1,0,,1
2151123465,2151123465,,,derived,0,1,0,1,0,,1
2386062353,2386062353,,,derived,0,1,0,1,0,,1
tweet:972460160223465472,tweet:972460160223465472,,,tweet,0,1,0,1,0,,1
tweet:972106000017821698,tweet:972106000017821698,,,tweet,0,1,0,1,0,,1
tweet:972171497426046977,tweet:972171497426046977,,,tweet,0,1,0,1,0,,1
856281602426630193,856281602426630193,,,derived,0,1,0,1,0,,1
tweet:971813240194895872,tweet:971813240194895872,,,tweet,0,1,0,1,0,,1
tweet:971811926090055680,tweet:971811926090055680,,,tweet,0,1,0,1,0,,1
tweet:971677020634656768,tweet:971677020634656768,,,tweet,0,1,0,1,0,,1
279000974,279000974,,,derived,0,1,0,1,0,,1
tweet:971338661743726592,tweet:971338661743726592,,,tweet,0,1,0,1,0,,1
385005190,385005190,,,derived,0,1,0,1,0,,1
870518544,870518544,,,derived,0,1,0,1,0,,1
tweet:970968809321443328,tweet:970968809321443328,,,tweet,0,1,0,1,0,,1
51471781,51471781,,,derived,0,1,0,1,0,,1
tweet:970357761585373186,tweet:970357761585373186,,,tweet,0,1,0,1,0,,1
18342865,18342865,,,derived,0,1,0,1,0,,1
731573,731573,,,derived,0,1,0,1,0,,1
256172497,256172497,,,derived,0,1,0,1,0,,1
238987083,238987083,,,derived,0,1,0,1,0,,1
tweet:970021246565076993,tweet:970021246565076993,,,tweet,0,1,0,1,0,,1
tweet:970020349751562241,tweet:970020349751562241,,,tweet,0,1,0,1,0,,1
tweet:969989188878729216,tweet:969989188878729216,,,tweet,0,1,0,1,0,,1
tweet:969969254274617346,tweet:969969254274617346,,,tweet,0,1,0,1,0,,1
tweet:969988214546161665,tweet:969988214546161665,,,tweet,0,1,0,1,0,,1
tweet:969981971303665669,tweet:969981971303665669,,,tweet,0,1,0,1,0,,1
tweet:969987012890644481,tweet:969987012890644481,,,tweet,0,1,0,1,0,,1
tweet:969984292314144768,tweet:969984292314144768,,,tweet,0,1,0,1,0,,1
tweet:969982435118206976,tweet:969982435118206976,,,tweet,0,1,0,1,0,,1
tweet:969962887992299520,tweet:969962887992299520,,,tweet,0,1,0,1,0,,1
tweet:969961467779997696,tweet:969961467779997696,,,tweet,0,1,0,1,0,,1
tweet:969957942928781314,tweet:969957942928781314,,,tweet,0,1,0,1,0,,1
tweet:969952204558872576,tweet:969952204558872576,,,tweet,0,1,0,1,0,,1
tweet:969463870694846464,tweet:969463870694846464,,,tweet,0,1,0,1,0,,1
tweet:968772349913911298,tweet:968772349913911298,,,tweet,0,1,0,1,0,,1
tweet:968738980698128387,tweet:968738980698128387,,,tweet,0,1,0,1,0,,1
tweet:968243468911902720,tweet:968243468911902720,,,tweet,0,1,0,1,0,,1
tweet:968089402282004481,tweet:968089402282004481,,,tweet,0,1,0,1,0,,1
tweet:967834386317049858,tweet:967834386317049858,,,tweet,0,1,0,1,0,,1
tweet:967825616237219840,tweet:967825616237219840,,,tweet,0,1,0,1,0,,1
tweet:968027424763076609,tweet:968027424763076609,,,tweet,0,1,0,1,0,,1
tweet:967914041820811264,tweet:967914041820811264,,,tweet,0,1,0,1,0,,1
tweet:967911694927319042,tweet:967911694927319042,,,tweet,0,1,0,1,0,,1
tweet:967911799092924416,tweet:967911799092924416,,,tweet,0,1,0,1,0,,1
tweet:967910879701487617,tweet:967910879701487617,,,tweet,0,1,0,1,0,,1
tweet:967909985857490944,tweet:967909985857490944,,,tweet,0,1,0,1,0,,1
tweet:967834110646521857,tweet:967834110646521857,,,tweet,0,1,0,1,0,,1
tweet:967762696006488064,tweet:967762696006488064,,,tweet,0,1,0,1,0,,1
tweet:967763247083515904,tweet:967763247083515904,,,tweet,0,1,0,1,0,,1
tweet:967758573186019329,tweet:967758573186019329,,,tweet,0,1,0,1,0,,1
tweet:967725487039696896,tweet:967725487039696896,,,tweet,0,1,0,1,0,,1
tweet:967688567962120192,tweet:967688567962120192,,,tweet,0,1,0,1,0,,1
tweet:967690633669464064,tweet:967690633669464064,,,tweet,0,1,0,1,0,,1
tweet:967684666399645696,tweet:967684666399645696,,,tweet,0,1,0,1,0,,1
tweet:967540415036624902,tweet:967540415036624902,,,tweet,0,1,0,1,0,,1
tweet:967515829075103744,tweet:967515829075103744,,,tweet,0,1,0,1,0,,1
tweet:967493596088885248,tweet:967493596088885248,,,tweet,0,1,0,1,0,,1
tweet:967484686145646594,tweet:967484686145646594,,,tweet,0,1,0,1,0,,1
tweet:967476481453641728,tweet:967476481453641728,,,tweet,0,1,0,1,0,,1
tweet:967471087977148417,tweet:967471087977148417,,,tweet,0,1,0,1,0,,1
tweet:967455141845782529,tweet:967455141845782529,,,tweet,0,1,0,1,0,,1
tweet:966928610614366208,tweet:966928610614366208,,,tweet,0,1,0,1,0,,1
tweet:966927428273795072,tweet:966927428273795072,,,tweet,0,1,0,1,0,,1
tweet:966032090549686272,tweet:966032090549686272,,,tweet,0,1,0,1,0,,1
tweet:966027810556071937,tweet:966027810556071937,,,tweet,0,1,0,1,0,,1
tweet:966020752175718400,tweet:966020752175718400,,,tweet,0,1,0,1,0,,1
tweet:965898415812042753,tweet:965898415812042753,,,tweet,0,1,0,1,0,,1
tweet:965721473120948224,tweet:965721473120948224,,,tweet,0,1,0,1,0,,1
tweet:965679248840241153,tweet:965679248840241153,,,tweet,0,1,0,1,0,,1
tweet:965664723986452482,tweet:965664723986452482,,,tweet,0,1,0,1,0,,1
tweet:965661743329480709,tweet:965661743329480709,,,tweet,0,1,0,1,0,,1
897299312098594816,897299312098594816,,,derived,0,1,0,1,0,,1
516971135,516971135,,,derived,0,1,0,1,0,,1
829717881264930817,829717881264930817,,,derived,0,1,0,1,0,,1
tweet:965251918158356480,tweet:965251918158356480,,,tweet,0,1,0,1,0,,1
tweet:964951481215602688,tweet:964951481215602688,,,tweet,0,1,0,1,0,,1
tweet:965001053426077696,tweet:965001053426077696,,,tweet,0,1,0,1,0,,1
tweet:964999748661972993,tweet:964999748661972993,,,tweet,0,1,0,1,0,,1
tweet:964978434312155137,tweet:964978434312155137,,,tweet,0,1,0,1,0,,1
tweet:964894530242793477,tweet:964894530242793477,,,tweet,0,1,0,1,0,,1
tweet:964950349663567873,tweet:964950349663567873,,,tweet,0,1,0,1,0,,1
tweet:964908119166980096,tweet:964908119166980096,,,tweet,0,1,0,1,0,,1
tweet:964901570373738498,tweet:964901570373738498,,,tweet,0,1,0,1,0,,1
